id,Comment,Sentiment
17327,"Im a tunic girl--have to admit that. for me this top is fab.  i love roomy, swingy tops and this is exactly that. as others have mentioned, it is quite roomy at the bottom, however the weight of the fabric is so light it lays very nicely.  i love how it fits in the arms. i hate when arms are too big. the sleeve fits snugly. for reference i am 55 140 lbs. the small fit perfectly. i have already worn several times to work. perfect in the a/c.",Positive
17329,"Perfect.
these cords are soo soft, but hold their shape
low rise is great for shorter people ! regular rise comes just between navel and bra !",Positive
17330,"Within 2 washings the color faded to a not so black black, like a pair of pants that has been washed over a years use. after 5 or so washes the hook and eye closure began to fall off. the pants fit well, albeit a bit short (im 59) and they run small. i sized up to a 6, when i usually am between a 2 or 4. i let the hem out, sewed the hook and eye closure back on and redyed them, and now they are good to go, but for nearly $90 i dont expect to have to do this much work. these are not my first",Negative
17331,I purchased these in white and love them! fit my muscular thighs fine.,Positive
17333,"For some reason, the cream colored cords are sheer. the material is quite thin. you can see the pockets through them, as well as the seams. i have other ag cords and it seems the material they are using this go around is substandard. too bad.",Negative
17335,"I loved these when i first got them. they fit perfectly and are the softest and most comfortable pair of cords ive ever owned. plus ag is the only brand of jeans i buy. unfortunately, they stretch out horribly within one wearing. for such a pricey pair of cords, im extremely disappointed. im not sure if i shouldve sized down, but now im wishing i had, although im not sure that would make a difference.",Negative
17336,"I loved these pants. the fit well and were flattering. unfortunately after three wears, they came apart at the seam. very disappointing and frustrating.",Negative
17337,"These ran true to size, but the fabric is very stiff and unforgiving. im athletic and have lean legs, but these seemed to cling to and roll on every dimple on my thigh. and sitting down was uncomfortable at the knees because of the stiff fabric. i loved how they fit at the waist, but the legs just didnt work for me. sadly returning these.",Negative
17338,This tunic is flowy without having too much material to make you look bigger.  i love the way it fits.  im 54 125 lbs and got a small.,Positive
17339,"Like previous reviewers have said, these run a bit small and im surprised no ones mentioned that these are very high rise. for reference, im 57, 130 lbs, 34-27-37, and am an retailer size 4 in tops and pants. i really wanted to love these pants, but even after ordering a size up and trying on a 6, i was still not in love. and the other reviewers are right ? the back zipper is kinda hard to zip up. the top of these pants are exactly the same as the essential flares, so if youre thinking of ge",Negative
